   % Range crossline_E_amp crossline_E_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
        750.0000  0.25811359E-13   84.76 0.26447355E-09   58.27 0.48832351E-10   47.66
       1000.0000  0.90139260E-14  156.89 0.98056319E-10   74.45 0.16979525E-10   69.98
       1250.0000  0.72260291E-14 -152.31 0.39787915E-10   87.08 0.66855584E-11   93.56
       1500.0000  0.57799107E-14 -127.01 0.16827546E-10   94.36 0.28574714E-11  118.26
       1750.0000  0.42942003E-14 -110.45 0.73842861E-11   92.84 0.13027939E-11  143.88
       2000.0000  0.30720159E-14  -98.22 0.37192907E-11   79.14 0.62839634E-12  170.11
       2250.0000  0.21632537E-14  -89.06 0.25290824E-11   60.97 0.31850469E-12 -163.49
       2500.0000  0.15206636E-14  -82.53 0.20957882E-11   50.89 0.16825995E-12 -137.34
       2750.0000  0.10792353E-14  -78.40 0.17897858E-11   48.17 0.91803600E-13 -111.68
       3000.0000  0.78138184E-15  -76.40 0.15031921E-11   48.82 0.51289466E-13  -86.59
       3250.0000  0.58213725E-15  -76.09 0.12410799E-11   50.62 0.29138890E-13  -62.04
       3500.0000  0.44835977E-15  -76.84 0.10149845E-11   52.51 0.16749195E-13  -37.94
       3750.0000  0.35672283E-15  -78.03 0.82841428E-12   54.06 0.97069404E-14  -14.19
       4000.0000  0.29166755E-15  -79.18 0.67881448E-12   55.12 0.56589646E-14    9.33
       4250.0000  0.24340472E-15  -80.03 0.56076109E-12   55.70 0.33135866E-14   32.67
       4500.0000  0.20606542E-15  -80.55 0.46811598E-12   55.92 0.19468178E-14   55.90
       4750.0000  0.17621071E-15  -80.79 0.39519255E-12   55.91 0.11468612E-14   79.07
       5000.0000  0.15179986E-15  -80.85 0.33725498E-12   55.77 0.67705960E-15  102.20
       5250.0000  0.13155995E-15  -80.80 0.29061743E-12   55.61 0.40039578E-15  125.31
       5500.0000  0.11463442E-15  -80.72 0.25253387E-12   55.46 0.23710343E-15  148.43
       5750.0000  0.10039951E-15  -80.63 0.22100752E-12   55.35 0.14054722E-15  171.57
       6000.0000  0.88372305E-16  -80.56 0.19459644E-12   55.28 0.83367895E-16 -165.26
       6250.0000  0.78165112E-16  -80.51 0.17225118E-12   55.24 0.49468562E-16 -142.04
       6500.0000  0.69461696E-16  -80.49 0.15319349E-12   55.22 0.29355269E-16 -118.75
       6750.0000  0.62003215E-16  -80.47 0.13683211E-12   55.20 0.17416601E-16  -95.36
       7000.0000  0.55578217E-16  -80.47 0.12270664E-12   55.20 0.10329906E-16  -71.82
       7250.0000  0.50014480E-16  -80.46 0.11045091E-12   55.20 0.61247915E-17  -48.09
       7500.0000  0.45171969E-16  -80.46 0.99768853E-13   55.19 0.36313867E-17  -24.11
       7750.0000  0.40936748E-16  -80.46 0.90418370E-13   55.19 0.21545179E-17    0.20
       8000.0000  0.37215840E-16  -80.46 0.82199891E-13   55.18 0.12808928E-17   24.93
       8250.0000  0.33933001E-16  -80.46 0.74948005E-13   55.17 0.76478245E-18   50.16
       8500.0000  0.31025330E-16  -80.46 0.68525017E-13   55.17 0.46013718E-18   75.94
       8750.0000  0.28440592E-16  -80.46 0.62815860E-13   55.16 0.28022844E-18  102.26
       9000.0000  0.26135123E-16  -80.46 0.57724000E-13   55.15 0.17364001E-18  128.98
       9250.0000  0.24072199E-16  -80.45 0.53168123E-13   55.15 0.10998497E-18  155.84
       9500.0000  0.22220761E-16  -80.45 0.49079444E-13   55.14 0.71405847E-19 -177.56
       9750.0000  0.20554404E-16  -80.45 0.45399525E-13   55.14 0.47501077E-19 -151.65
      10000.0000  0.19050580E-16  -80.45 0.42078503E-13   55.14 0.32274647E-19 -126.82
      10250.0000  0.17689955E-16  -80.45 0.39073657E-13   55.13 0.22292682E-19 -103.29
      10500.0000  0.16455886E-16  -80.45 0.36348233E-13   55.13 0.15579704E-19  -81.18
      10750.0000  0.15333995E-16  -80.45 0.33870492E-13   55.13 0.10975909E-19  -60.48
      11000.0000  0.14311820E-16  -80.44 0.31612926E-13   55.12 0.77765415E-20  -41.13
      11250.0000  0.13378523E-16  -80.44 0.29551615E-13   55.12 0.55352854E-20  -23.03
      11500.0000  0.12524650E-16  -80.44 0.27665690E-13   55.12 0.39582231E-20   -6.10
      11750.0000  0.11741926E-16  -80.44 0.25936888E-13   55.11 0.28456983E-20    9.77
      12000.0000  0.11023092E-16  -80.44 0.24349182E-13   55.11 0.20593183E-20   24.70
      12250.0000  0.10361760E-16  -80.44 0.22888465E-13   55.11 0.15020088E-20   38.80
      12500.0000  0.97522920E-17  -80.44 0.21542292E-13   55.11 0.11054416E-20   52.20
      12750.0000  0.91897021E-17  -80.44 0.20299652E-13   55.11 0.82151654E-21   65.03
      13000.0000  0.86695679E-17  -80.44 0.19150778E-13   55.10 0.61652127E-21   77.42
      13250.0000  0.81879589E-17  -80.44 0.18086992E-13   55.10 0.46693163E-21   89.47
      13500.0000  0.77413731E-17  -80.44 0.17100559E-13   55.10 0.35642408E-21  101.26
      13750.0000  0.73266836E-17  -80.44 0.16184574E-13   55.10 0.27369790E-21  112.85
      14000.0000  0.69410928E-17  -80.44 0.15332859E-13   55.10 0.21093495E-21  124.26
      14250.0000  0.65820925E-17  -80.43 0.14539874E-13   55.10 0.16271036E-21  135.51
      14500.0000  0.62474294E-17  -80.43 0.13800643E-13   55.10 0.12523227E-21  146.61
      14750.0000  0.59350755E-17  -80.43 0.13110687E-13   55.09 0.95831444E-22  157.58
      15000.0000  0.56432025E-17  -80.43 0.12465968E-13   55.09 0.72603624E-22  168.50
   % Range crossline_B_amp crossline_B_phs inline_E_amp inline_E_phs  vertical_E_amp vertical_E_phs 
          0.0000  0.36309230E-12 -178.89 0.17536393E-07    0.64 0.17325826E-06    1.11
        250.0000  0.38951944E-12 -168.96 0.65008766E-10  173.69 0.61264260E-09 -177.99
        500.0000  0.55206681E-13 -151.52 0.92702190E-10 -156.00 0.56456966E-10 -169.97
        750.0000  0.14892952E-13 -130.87 0.27284215E-10 -135.42 0.12892610E-10 -155.50
       1000.0000  0.51350440E-14 -108.49 0.96645080E-11 -113.12 0.41273883E-11 -137.02
       1250.0000  0.20132652E-14  -84.87 0.38394933E-11  -89.55 0.15551483E-11 -116.32
       1500.0000  0.85808463E-15  -60.16 0.16504070E-11  -64.87 0.64439652E-12  -94.20
       1750.0000  0.39036503E-15  -34.51 0.75579250E-12  -39.26 0.28509405E-12  -70.94
       2000.0000  0.18794785E-15   -8.25 0.36589881E-12  -13.07 0.13296082E-12  -46.75
       2250.0000  0.95124225E-16   18.19 0.18601019E-12   13.26 0.64977130E-13  -21.87
       2500.0000  0.50199666E-16   44.39 0.98483994E-13   39.34 0.33122894E-13    3.37
       2750.0000  0.27370396E-16   70.10 0.53814917E-13   64.92 0.17516687E-13   28.65
       3000.0000  0.15285160E-16   95.22 0.30094580E-13   89.94 0.95471363E-14   53.71
       3250.0000  0.86818915E-17  119.80 0.17107383E-13  114.43 0.53266068E-14   78.43
       3500.0000  0.49897881E-17  143.93 0.98367128E-14  138.49 0.30239411E-14  102.77
       3750.0000  0.28916335E-17  167.70 0.57019333E-14  162.22 0.17384561E-14  126.77
       4000.0000  0.16857130E-17 -168.78 0.33244974E-14 -174.29 0.10085258E-14  150.49
