   % Range crossline_E_amp crossline_E_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
        750.0000  0.31440389E-13   48.56 0.34048372E-09   35.91 0.55443581E-10   26.24
       1000.0000  0.76538620E-14  108.36 0.14405102E-09   47.85 0.20980101E-10   39.57
       1250.0000  0.65436160E-14  177.99 0.68616847E-10   58.82 0.91064831E-11   54.19
       1500.0000  0.64870430E-14 -156.52 0.35140100E-10   68.40 0.43380180E-11   69.94
       1750.0000  0.56104600E-14 -142.15 0.18836975E-10   76.12 0.22221625E-11   86.61
       2000.0000  0.45612845E-14 -131.44 0.10396751E-10   81.33 0.12092064E-11  103.85
       2250.0000  0.36075267E-14 -122.60 0.58689492E-11   83.13 0.69178732E-12  121.32
       2500.0000  0.28186384E-14 -115.08 0.34211798E-11   80.32 0.41192313E-12  138.75
       2750.0000  0.21922922E-14 -108.64 0.21367455E-11   72.27 0.25291914E-12  155.97
       3000.0000  0.17048086E-14 -103.20 0.15065483E-11   60.79 0.15888264E-12  172.95
       3250.0000  0.13294011E-14  -98.73 0.12077382E-11   50.26 0.10150544E-12 -170.30
       3500.0000  0.10420840E-14  -95.20 0.10446585E-11   43.42 0.65663035E-13 -153.72
       3750.0000  0.82303824E-15  -92.57 0.92660990E-12   40.04 0.42877525E-13 -137.27
       4000.0000  0.65642625E-15  -90.79 0.82280085E-12   38.96 0.28201645E-13 -120.90
       4250.0000  0.52977858E-15  -89.77 0.72611464E-12   39.18 0.18654717E-13 -104.57
       4500.0000  0.43335343E-15  -89.37 0.63648884E-12   40.05 0.12396263E-13  -88.27
       4750.0000  0.35959300E-15  -89.43 0.55510682E-12   41.16 0.82684643E-14  -71.95
       5000.0000  0.30269125E-15  -89.78 0.48275180E-12   42.29 0.55325270E-14  -55.61
       5250.0000  0.25825044E-15  -90.29 0.41954103E-12   43.29 0.37118150E-14  -39.23
       5500.0000  0.22299741E-15  -90.83 0.36505370E-12   44.10 0.24961348E-14  -22.79
       5750.0000  0.19454040E-15  -91.31 0.31852843E-12   44.69 0.16821870E-14   -6.28
       6000.0000  0.17115945E-15  -91.71 0.27903475E-12   45.09 0.11359565E-14   10.33
       6250.0000  0.15163073E-15  -92.00 0.24559871E-12   45.31 0.76867322E-15   27.04
       6500.0000  0.13508584E-15  -92.18 0.21728548E-12   45.41 0.52129903E-15   43.89
       6750.0000  0.12090478E-15  -92.29 0.19324774E-12   45.41 0.35443667E-15   60.88
       7000.0000  0.10863809E-15  -92.33 0.17274848E-12   45.35 0.24172145E-15   78.03
       7250.0000  0.97952358E-16  -92.33 0.15516608E-12   45.26 0.16546924E-15   95.36
       7500.0000  0.88593328E-16  -92.31 0.13998801E-12   45.17 0.11379627E-15  112.87
       7750.0000  0.80361347E-16  -92.27 0.12679843E-12   45.08 0.78705071E-16  130.53
       8000.0000  0.73095377E-16  -92.23 0.11526313E-12   45.00 0.54807959E-16  148.34
       8250.0000  0.66662576E-16  -92.19 0.10511457E-12   44.94 0.38473162E-16  166.22
       8500.0000  0.60951499E-16  -92.15 0.96138344E-13   44.90 0.27252094E-16 -175.88
       8750.0000  0.55867556E-16  -92.12 0.88161670E-13   44.87 0.19494323E-16 -158.06
       9000.0000  0.51329868E-16  -92.10 0.81044107E-13   44.85 0.14088078E-16 -140.43
       9250.0000  0.47268990E-16  -92.09 0.74670294E-13   44.83 0.10284962E-16 -123.09
       9500.0000  0.43625162E-16  -92.08 0.68944387E-13   44.83 0.75813105E-17 -106.15
       9750.0000  0.40346898E-16  -92.07 0.63785885E-13   44.82 0.56378395E-17  -89.69
      10000.0000  0.37389812E-16  -92.07 0.59126486E-13   44.82 0.42253155E-17  -73.79
      10250.0000  0.34715612E-16  -92.07 0.54907748E-13   44.82 0.31879781E-17  -58.48
      10500.0000  0.32291227E-16  -92.07 0.51079309E-13   44.82 0.24190724E-17  -43.80
      10750.0000  0.30088055E-16  -92.07 0.47597527E-13   44.82 0.18445957E-17  -29.74
      11000.0000  0.28081313E-16  -92.07 0.44424414E-13   44.81 0.14125635E-17  -16.32
      11250.0000  0.26249478E-16  -92.07 0.41526789E-13   44.81 0.10859372E-17   -3.51
      11500.0000  0.24573807E-16  -92.07 0.38875588E-13   44.81 0.83795696E-18    8.71
      11750.0000  0.23037935E-16  -92.07 0.36445288E-13   44.80 0.64904051E-18   20.36
      12000.0000  0.21627527E-16  -92.07 0.34213427E-13   44.80 0.50469989E-18   31.48
      12250.0000  0.20329993E-16  -92.06 0.32160200E-13   44.79 0.39412038E-18   42.12
      12500.0000  0.19134237E-16  -92.06 0.30268105E-13   44.79 0.30917463E-18   52.30
      12750.0000  0.18030458E-16  -92.06 0.28521645E-13   44.79 0.24372579E-18   62.09
      13000.0000  0.17009970E-16  -92.06 0.26907071E-13   44.78 0.19312623E-18   71.53
      13250.0000  0.16065057E-16  -92.06 0.25412159E-13   44.78 0.15385081E-18   80.70
      13500.0000  0.15188848E-16  -92.06 0.24026018E-13   44.77 0.12322469E-18   89.63
      13750.0000  0.14375210E-16  -92.06 0.22738926E-13   44.77 0.99218843E-19   98.40
