   % Range crossline_E_amp crossline_E_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       1000.0000  0.73533522E-14 -177.62 0.13861256E-10 -177.72 0.39707142E-11 -179.33
       1250.0000  0.34958198E-14 -176.55 0.66779115E-11 -176.65 0.16014734E-11 -178.97
       1500.0000  0.18698669E-14 -175.31 0.36020915E-11 -175.40 0.73236876E-12 -178.55
       1750.0000  0.10967231E-14 -173.91 0.21253893E-11 -174.00 0.36871616E-12 -178.06
       2000.0000  0.69221119E-15 -172.40 0.13473475E-11 -172.50 0.20178161E-12 -177.46
       2250.0000  0.46263005E-15 -170.84 0.90332148E-12 -170.94 0.11904184E-12 -176.71
       2500.0000  0.32292812E-15 -169.25 0.63193789E-12 -169.36 0.75020425E-13 -175.82
       2750.0000  0.23283969E-15 -167.65 0.45633839E-12 -167.77 0.49958904E-13 -174.78
       3000.0000  0.17197343E-15 -166.05 0.33739901E-12 -166.17 0.34761372E-13 -173.63
       3250.0000  0.12932832E-15 -164.45 0.25391417E-12 -164.58 0.25013721E-13 -172.40
       3500.0000  0.98605438E-16 -162.84 0.19369162E-12 -162.97 0.18458994E-13 -171.11
       3750.0000  0.75996100E-16 -161.22 0.14933304E-12 -161.35 0.13880205E-13 -169.78
       4000.0000  0.59083867E-16 -159.58 0.11613077E-12 -159.71 0.10585150E-13 -168.42
       4250.0000  0.46271509E-16 -157.91 0.90965970E-13 -158.04 0.81591999E-14 -167.04
       4500.0000  0.36466887E-16 -156.22 0.71702328E-13 -156.35 0.63417760E-14 -165.64
       4750.0000  0.28902406E-16 -154.49 0.56836368E-13 -154.63 0.49619920E-14 -164.24
       5000.0000  0.23026515E-16 -152.73 0.45286729E-13 -152.86 0.39036301E-14 -162.83
       5250.0000  0.18435824E-16 -150.93 0.36261952E-13 -151.06 0.30852344E-14 -161.41
       5500.0000  0.14831067E-16 -149.08 0.29174569E-13 -149.21 0.24482993E-14 -159.98
       5750.0000  0.11987661E-16 -147.18 0.23583530E-13 -147.31 0.19499710E-14 -158.54
       6000.0000  0.97354658E-17 -145.23 0.19154610E-13 -145.36 0.15583657E-14 -157.10
       6250.0000  0.79445835E-17 -143.23 0.15632575E-13 -143.36 0.12494645E-14 -155.65
       6500.0000  0.65151877E-17 -141.17 0.12821244E-13 -141.30 0.10049920E-14 -154.19
       6750.0000  0.53701364E-17 -139.06 0.10568995E-13 -139.19 0.81093118E-15 -152.73
       7000.0000  0.44495312E-17 -136.89 0.87580863E-14 -137.02 0.65646114E-15 -151.25
       7250.0000  0.37066676E-17 -134.67 0.72967014E-14 -134.80 0.53318343E-15 -149.77
       7500.0000  0.31049935E-17 -132.40 0.61129781E-14 -132.53 0.43455082E-15 -148.27
       7750.0000  0.26158059E-17 -130.08 0.51504819E-14 -130.21 0.35544007E-15 -146.77
       8000.0000  0.22164965E-17 -127.72 0.43647589E-14 -127.85 0.29182931E-15 -145.25
       8250.0000  0.18892070E-17 -125.32 0.37206931E-14 -125.45 0.24055237E-15 -143.73
       8500.0000  0.16197932E-17 -122.89 0.31904711E-14 -123.03 0.19911058E-15 -142.20
       8750.0000  0.13970251E-17 -120.45 0.27520082E-14 -120.58 0.16552754E-15 -140.65
       9000.0000  0.12119642E-17 -117.99 0.23877260E-14 -118.12 0.13823674E-15 -139.09
       9250.0000  0.10574798E-17 -115.52 0.20836003E-14 -115.66 0.11599418E-15 -137.53
       9500.0000  0.92787005E-18 -113.06 0.18284167E-14 -113.20 0.97810093E-16 -135.95
       9750.0000  0.81856522E-18 -110.60 0.16131873E-14 -110.74 0.82895652E-16 -134.36
      10000.0000  0.72589461E-18 -108.16 0.14306917E-14 -108.30 0.70621047E-16 -132.76
      10250.0000  0.64690260E-18 -105.74 0.12751161E-14 -105.89 0.60482583E-16 -131.15
      10500.0000  0.57920355E-18 -103.35 0.11417674E-14 -103.50 0.52076731E-16 -129.53
      10750.0000  0.52086693E-18 -100.98 0.10268477E-14 -101.13 0.45079648E-16 -127.91
      11000.0000  0.47032624E-18  -98.65 0.92727498E-15  -98.80 0.39230983E-16 -126.27
      11250.0000  0.42630669E-18  -96.34 0.84054097E-15  -96.49 0.34321051E-16 -124.63
      11500.0000  0.38776767E-18  -94.07 0.76459809E-15  -94.22 0.30180654E-16 -122.98
      11750.0000  0.35385699E-18  -91.83 0.69776930E-15  -91.98 0.26673003E-16 -121.32
      12000.0000  0.32387428E-18  -89.62 0.63867626E-15  -89.77 0.23687282E-16 -119.66
      12250.0000  0.29724186E-18  -87.43 0.58618196E-15  -87.59 0.21133529E-16 -117.99
      12500.0000  0.27348139E-18  -85.28 0.53934485E-15  -85.44 0.18938550E-16 -116.31
      12750.0000  0.25219518E-18  -83.15 0.49738206E-15  -83.31 0.17042651E-16 -114.63
      13000.0000  0.23305122E-18  -81.04 0.45963992E-15  -81.20 0.15397031E-16 -112.95
      13250.0000  0.21577111E-18  -78.96 0.42557026E-15  -79.12 0.13961692E-16 -111.26
      13500.0000  0.20012035E-18  -76.89 0.39471137E-15  -77.05 0.12703756E-16 -109.56
      13750.0000  0.18590057E-18  -74.85 0.36667254E-15  -75.01 0.11596129E-16 -107.86
      14000.0000  0.17294314E-18  -72.81 0.34112167E-15  -72.98 0.10616406E-16 -106.15
      14250.0000  0.16110407E-18  -70.80 0.31777513E-15  -70.96 0.97460092E-17 -104.44
      14500.0000  0.15025984E-18  -68.79 0.29638960E-15  -68.96 0.89694781E-17 -102.73
      14750.0000  0.14030399E-18  -66.80 0.27675536E-15  -66.96 0.82739038E-17 -101.01
      15000.0000  0.13114437E-18  -64.81 0.25869084E-15  -64.98 0.76484688E-17  -99.28
