   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
        750.0000  0.31439684e-13   48.56 0.34048274e-09   35.91 0.55443116e-10   26.24
       1000.0000  0.76528088e-14  108.35 0.14405046e-09   47.85 0.20979512e-10   39.57
       1250.0000  0.65428501e-14  177.99 0.68616931e-10   58.82 0.91058325e-11   54.18
       1500.0000  0.64862854e-14 -156.52 0.35140890e-10   68.40 0.43373746e-11   69.94
       1750.0000  0.56095715e-14 -142.15 0.18838411e-10   76.12 0.22215793e-11   86.60
       2000.0000  0.45602754e-14 -131.44 0.10398701e-10   81.33 0.12087120e-11  103.85
       2250.0000  0.36064567e-14 -122.61 0.58712298e-11   83.12 0.69138661e-12  121.32
       2500.0000  0.28175800e-14 -115.09 0.34235308e-11   80.33 0.41160474e-12  138.74
       2750.0000  0.21913124e-14 -108.65 0.21387935e-11   72.30 0.25266524e-12  155.95
       3000.0000  0.17039596e-14 -103.22 0.15079090e-11   60.86 0.15867600e-12  172.91
       3250.0000  0.13287167e-14  -98.76 0.12082992e-11   50.35 0.10133272e-12 -170.36
       3500.0000  0.10415787e-14  -95.23 0.10445990e-11   43.51 0.65515361e-13 -153.82
       3750.0000  0.82270887e-15  -92.62 0.92617277e-12   40.13 0.42749582e-13 -137.41
       4000.0000  0.65625510e-15  -90.84 0.82217603e-12   39.03 0.28090458e-13 -121.10
       4250.0000  0.52973729e-15  -89.82 0.72542987e-12   39.24 0.18558562e-13 -104.84
       4500.0000  0.43340788e-15  -89.42 0.63582527e-12   40.09 0.12313932e-13  -88.60
       4750.0000  0.35970826e-15  -89.47 0.55451283e-12   41.19 0.81988537e-14  -72.36
       5000.0000  0.30283601e-15  -89.82 0.48225247e-12   42.30 0.54744606e-14  -56.10
       5250.0000  0.25839997e-15  -90.32 0.41914475e-12   43.29 0.36640192e-14  -39.79
       5500.0000  0.22313476e-15  -90.85 0.36475722e-12   44.08 0.24572819e-14  -23.44
       5750.0000  0.19465604e-15  -91.32 0.31832091e-12   44.67 0.16509605e-14   -7.00
       6000.0000  0.17124987e-15  -91.71 0.27890118e-12   45.06 0.11111112e-14    9.53
       6250.0000  0.15169657e-15  -91.99 0.24552263e-12   45.29 0.74907807e-15   26.17
       6500.0000  0.13513022e-15  -92.17 0.21725108e-12   45.38 0.50596109e-15   42.95
       6750.0000  0.12093193e-15  -92.28 0.19324116e-12   45.38 0.34250828e-15   59.89
       7000.0000  0.10865238e-15  -92.32 0.17275856e-12   45.33 0.23249565e-15   77.02
       7250.0000  0.97957757e-16  -92.32 0.15518448e-12   45.25 0.15836758e-15   94.33
       7500.0000  0.88593092e-16  -92.30 0.14000903e-12   45.16 0.10835276e-15  111.85
       7750.0000  0.80357962e-16  -92.26 0.12681851e-12   45.07 0.74548882e-16  129.57
       8000.0000  0.73090600e-16  -92.22 0.11528038e-12   45.00 0.51646789e-16  147.46
       8250.0000  0.66657551e-16  -92.18 0.10512827e-12   44.94 0.36078117e-16  165.48
       8500.0000  0.60946894e-16  -92.15 0.96148504e-13   44.90 0.25444735e-16 -176.46
       8750.0000  0.55863693e-16  -92.12 0.88168708e-13   44.87 0.18135950e-16 -158.44
       9000.0000  0.51326841e-16  -92.10 0.81048617e-13   44.85 0.13071154e-16 -140.60
       9250.0000  0.47266756e-16  -92.09 0.74672894e-13   44.84 0.95263804e-17 -123.04
       9500.0000  0.43623605e-16  -92.08 0.68945637e-13   44.83 0.70171475e-17 -105.90
       9750.0000  0.40345880e-16  -92.08 0.63786245e-13   44.82 0.52192400e-17  -89.26
      10000.0000  0.37389197e-16  -92.07 0.59126309e-13   44.82 0.39152169e-17  -73.20
      10250.0000  0.34715280e-16  -92.07 0.54907287e-13   44.82 0.29584748e-17  -57.78
      10500.0000  0.32291082e-16  -92.07 0.51078732e-13   44.82 0.22492937e-17  -43.01
      10750.0000  0.30088025e-16  -92.07 0.47596939e-13   44.82 0.17190147e-17  -28.91
      11000.0000  0.28081346e-16  -92.07 0.44423872e-13   44.81 0.13196697e-17  -15.46
      11250.0000  0.26249541e-16  -92.07 0.41526320e-13   44.81 0.10172141e-17   -2.65
      11500.0000  0.24573878e-16  -92.07 0.38875198e-13   44.81 0.78710737e-18    9.56
      11750.0000  0.23038003e-16  -92.07 0.36444972e-13   44.80 0.61140707e-18   21.19
      12000.0000  0.21627586e-16  -92.07 0.34213177e-13   44.80 0.47683566e-18   32.29
      12250.0000  0.20330040e-16  -92.06 0.32160003e-13   44.79 0.37347259e-18   42.90
      12500.0000  0.19134273e-16  -92.06 0.30267950e-13   44.79 0.29385217e-18   53.07
      12750.0000  0.18030484e-16  -92.06 0.28521523e-13   44.79 0.23232829e-18   62.86
      13000.0000  0.17009988e-16  -92.06 0.26906974e-13   44.78 0.18461803e-18   72.31
      13250.0000  0.16065068e-16  -92.06 0.25412081e-13   44.78 0.14746768e-18   81.50
      13500.0000  0.15188854e-16  -92.06 0.24025955e-13   44.77 0.11840439e-18   90.47
      13750.0000  0.14375212e-16  -92.06 0.22738873e-13   44.77 0.95549223e-19   99.28
      14000.0000  0.13618654e-16  -92.05 0.21542140e-13   44.77 0.77475040e-19  107.98
      14250.0000  0.12914261e-16  -92.05 0.20427959e-13   44.76 0.63097950e-19  116.62
      14500.0000  0.12257614e-16  -92.05 0.19389329e-13   44.76 0.51594183e-19  125.23
      14750.0000  0.11644736e-16  -92.05 0.18419950e-13   44.76 0.42336540e-19  133.84
      15000.0000  0.11072040e-16  -92.05 0.17514141e-13   44.76 0.34846012e-19  142.46
   % Range crossline_B_amp crossline_B_phs inline_e_amp inline_e_phs  vertical_e_amp vertical_e_phs 
          0.0000  0.36319650e-12 -179.45 0.17537254e-07    0.32 0.17330800e-06    0.55
        250.0000  0.39438329e-12 -174.34 0.68744934e-10  178.59 0.60397521e-09 -179.21
        500.0000  0.58468716e-13 -164.86 0.98321532e-10 -167.00 0.54468135e-10 -176.04
        750.0000  0.16896942e-13 -153.05 0.30957699e-10 -155.24 0.12560753e-10 -169.53
       1000.0000  0.63410038e-14 -139.70 0.11928237e-10 -141.92 0.41946160e-11 -160.38
       1250.0000  0.27406409e-14 -125.07 0.52227056e-11 -127.31 0.16857097e-11 -149.43
       1500.0000  0.13018861e-14 -109.31 0.25014975e-11 -111.56 0.75695515e-12 -137.10
       1750.0000  0.66544857e-15  -92.63 0.12865220e-11  -94.90 0.36749447e-12 -123.56
       2000.0000  0.36147036e-15  -75.36 0.70222326e-12  -77.69 0.18991146e-12 -108.94
       2250.0000  0.20650601e-15  -57.87 0.40266624e-12  -60.26 0.10352890e-12  -93.46
       2500.0000  0.12282902e-15  -40.42 0.24015300e-12  -42.89 0.59098784e-13  -77.38
       2750.0000  0.75352055e-16  -23.18 0.14760466e-12  -25.72 0.35062915e-13  -60.98
       3000.0000  0.47301912e-16   -6.20 0.92776150e-13   -8.79 0.21457683e-13  -44.47
       3250.0000  0.30199238e-16   10.54 0.59282053e-13    7.91 0.13450850e-13  -27.97
       3500.0000  0.19521268e-16   27.10 0.38342855e-13   24.43 0.85861899e-14  -11.53
       3750.0000  0.12736224e-16   43.51 0.25025859e-13   40.82 0.55557776e-14    4.82
       4000.0000  0.83681138e-17   59.83 0.16447448e-13   57.12 0.36316355e-14   21.11
       4250.0000  0.55281933e-17   76.10 0.10867889e-13   73.38 0.23922191e-14   37.35
       4500.0000  0.36678571e-17   92.34 0.72118194e-14   89.61 0.15851607e-14   53.57
       4750.0000  0.24420230e-17  108.58 0.48021892e-14  105.85 0.10552814e-14   69.77
       5000.0000  0.16305029e-17  124.84 0.32067097e-14  122.11 0.70515921e-15   85.99
       5250.0000  0.10912470e-17  141.15 0.21463714e-14  138.41 0.47264889e-15  102.23
       5500.0000  0.73182261e-18  157.50 0.14395594e-14  154.77 0.31762126e-15  118.49
       5750.0000  0.49166862e-18  173.94 0.96725150e-15  171.20 0.21391775e-15  134.80
       6000.0000  0.33088474e-18 -169.54 0.65101495e-15 -172.27 0.14435996e-15  151.16
       6250.0000  0.22306279e-18 -152.89 0.43893065e-15 -155.62 0.97599985e-16  167.58
       6500.0000  0.15065873e-18 -136.11 0.29650238e-15 -138.84 0.66105656e-16 -175.93
       6750.0000  0.10198130e-18 -119.17 0.20073982e-15 -121.89 0.44857932e-16 -159.35
       7000.0000  0.69219854e-19 -102.05 0.13628250e-15 -104.77 0.30501618e-16 -142.68
       7250.0000  0.47145652e-19  -84.73 0.92846983e-16  -87.45 0.20787822e-16 -125.91
       7500.0000  0.32252802e-19  -67.21 0.63537831e-16  -69.92 0.14205864e-16 -109.04
       7750.0000  0.22187766e-19  -49.49 0.43725946e-16  -52.21 0.97391282e-17  -92.05
       8000.0000  0.15369321e-19  -31.60 0.30301210e-16  -34.32 0.67024800e-17  -74.97
       8250.0000  0.10734715e-19  -13.58 0.21173265e-16  -16.31 0.46336425e-17  -57.79
       8500.0000  0.75697216e-20    4.49 0.14937278e-16    1.74 0.32204234e-17  -40.56
       8750.0000  0.53946350e-20   22.51 0.10649699e-16   19.74 0.22518443e-17  -23.31
       9000.0000  0.38876259e-20   40.37 0.76774991e-17   37.56 0.15852569e-17   -6.08
       9250.0000  0.28330870e-20   57.94 0.55965521e-17   55.10 0.11241770e-17   11.04
       9500.0000  0.20867427e-20   75.10 0.41230016e-17   72.22 0.80332218e-18   27.99
       9750.0000  0.15520546e-20   91.75 0.30668517e-17   88.83 0.57849763e-18   44.69
      10000.0000  0.11642888e-20  107.82 0.23006381e-17  104.86 0.41975493e-18   61.05
      10250.0000  0.87981038e-21  123.26 0.17383849e-17  120.26 0.30676244e-18   77.01
      10500.0000  0.66894713e-21  138.04 0.13215813e-17  135.00 0.22567522e-18   92.50
      10750.0000  0.51127494e-21  152.15 0.10099193e-17  149.07 0.16702219e-18  107.46
      11000.0000  0.39252862e-21  165.61 0.77522312e-18  162.50 0.12428364e-18  121.85
      11250.0000  0.30258604e-21  178.43 0.59748642e-18  175.29 0.92936098e-19  135.66
      11500.0000  0.23415202e-21 -169.35 0.46228260e-18 -172.53 0.69812217e-19  148.85
      11750.0000  0.18189339e-21 -157.71 0.35906150e-18 -160.92 0.52672170e-19  161.42
      12000.0000  0.14186373e-21 -146.60 0.28001499e-18 -149.84 0.39916005e-19  173.38
      12250.0000  0.11111435e-21 -135.98 0.21930902e-18 -139.24 0.30389722e-19 -175.26
      12500.0000  0.87426069e-22 -125.80 0.17255351e-18 -129.09 0.23253668e-19 -164.49
      12750.0000  0.69120447e-22 -116.00 0.13642888e-18 -119.32 0.17892307e-19 -154.27
      13000.0000  0.54924099e-22 -106.54 0.10841749e-18 -109.88 0.13851662e-19 -144.55
      13250.0000  0.43869521e-22  -97.35 0.86607150e-19 -100.71 0.10795410e-19 -135.28
      13500.0000  0.35221272e-22  -88.37 0.69545008e-19  -91.75 0.84737151e-20 -126.38
      13750.0000  0.28420464e-22  -79.55 0.56127410e-19  -82.94 0.67007372e-20 -117.79
      14000.0000  0.23042524e-22  -70.84 0.45516327e-19  -74.24 0.53382667e-20 -109.43
      14250.0000  0.18764942e-22  -62.20 0.37075444e-19  -65.61 0.42836382e-20 -101.21
      14500.0000  0.15342576e-22  -53.59 0.30321249e-19  -57.00 0.34607176e-20  -93.07
      14750.0000  0.12588755e-22  -44.97 0.24885662e-19  -48.40 0.28131167e-20  -84.95
      15000.0000  0.10360896e-22  -36.34 0.20487584e-19  -39.78 0.22990978e-20  -76.81
