   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       1500.0000  0.13024663e-14 -109.30 0.25026659e-11 -111.55 0.75698758e-12 -137.11
       1750.0000  0.66597832e-15  -92.62 0.12875837e-11  -94.90 0.36756265e-12 -123.57
       2000.0000  0.36192148e-15  -75.35 0.70312432e-12  -77.68 0.19000021e-12 -108.96
       2250.0000  0.20687169e-15  -57.86 0.40339537e-12  -60.26 0.10362417e-12  -93.49
       2500.0000  0.12311779e-15  -40.41 0.24072875e-12  -42.88 0.59190300e-13  -77.43
       2750.0000  0.75579441e-16  -23.16 0.14805862e-12  -25.70 0.35144895e-13  -61.05
       3000.0000  0.47483858e-16   -6.15 0.93140148e-13   -8.74 0.21528069e-13  -44.55
       3250.0000  0.30348674e-16   10.65 0.59581613e-13    8.02 0.13509946e-13  -28.07
       3500.0000  0.19647230e-16   27.29 0.38595693e-13   24.62 0.86354005e-14  -11.64
       3750.0000  0.12844381e-16   43.81 0.25243049e-13   41.12 0.55967643e-14    4.73
       4000.0000  0.84617703e-17   60.26 0.16635451e-13   57.55 0.36658935e-14   21.05
       4250.0000  0.56092537e-17   76.68 0.11030458e-13   73.96 0.24209434e-14   37.35
       4500.0000  0.37375360e-17   93.10 0.73513926e-14   90.36 0.16092616e-14   53.64
       4750.0000  0.25012859e-17  109.52 0.49207395e-14  106.78 0.10754549e-14   69.94
       5000.0000  0.16802868e-17  125.98 0.33061647e-14  123.23 0.72195807e-15   86.26
       5250.0000  0.11325367e-17  142.47 0.22287520e-14  139.73 0.48653687e-15  102.61
       5500.0000  0.76564651e-18  159.02 0.15069648e-14  156.27 0.32900560e-15  119.00
       5750.0000  0.51906023e-18  175.63 0.10217800e-14  172.89 0.22316543e-15  135.43
       6000.0000  0.35283820e-18 -167.67 0.69467566e-15 -170.42 0.15180360e-15  151.91
       6250.0000  0.24049651e-18 -150.89 0.47357266e-15 -153.63 0.10353870e-15  168.44
       6500.0000  0.16439207e-18 -134.00 0.32377034e-15 -136.74 0.70804369e-16 -174.98
       6750.0000  0.11272411e-18 -116.99 0.22205508e-15 -119.73 0.48547034e-16 -158.33
       7000.0000  0.77572252e-19  -99.85 0.15284427e-15 -102.60 0.33377778e-16 -141.62
       7250.0000  0.53604841e-19  -82.59 0.10564718e-15  -85.34 0.23015984e-16 -124.85
       7500.0000  0.37223963e-19  -65.21 0.73383721e-16  -67.96 0.15922160e-16 -108.01
       7750.0000  0.25996750e-19  -47.72 0.51266044e-16  -50.48 0.11054318e-16  -91.11
       8000.0000  0.18275492e-19  -30.17 0.36051239e-16  -32.94 0.77055695e-17  -74.17
       8250.0000  0.12942911e-19  -12.59 0.25540218e-16  -15.37 0.53953945e-17  -57.20
       8500.0000  0.92407865e-20    4.94 0.18240516e-16    2.14 0.37965902e-17  -40.24
       8750.0000  0.66542985e-20   22.35 0.13138698e-16   19.53 0.26860158e-17  -23.31
       9000.0000  0.48337607e-20   39.56 0.95463228e-17   36.70 0.19112914e-17   -6.47
       9250.0000  0.35415246e-20   56.47 0.69954515e-17   53.59 0.13682234e-17   10.24
       9500.0000  0.26159004e-20   73.01 0.51676351e-17   70.09 0.98546933e-18   26.75
       9750.0000  0.19466297e-20   89.10 0.38456483e-17   86.16 0.71410079e-18   43.01
      10000.0000  0.14582304e-20  104.71 0.28807184e-17  101.73 0.52049186e-18   58.96
      10250.0000  0.10987217e-20  119.77 0.21703399e-17  116.76 0.38146917e-18   74.54
      10500.0000  0.83201786e-21  134.28 0.16433136e-17  131.23 0.28100442e-18   89.71
      10750.0000  0.63282063e-21  148.21 0.12496955e-17  145.13 0.20795945e-18  104.42
      11000.0000  0.48319566e-21  161.57 0.95406107e-18  158.46 0.15455009e-18  118.63
      11250.0000  0.37028009e-21  174.36 0.73099143e-18  171.22 0.11529995e-18  132.33
      11500.0000  0.28474213e-21 -173.40 0.56203925e-18 -176.57 0.86327923e-19  145.48
      11750.0000  0.21973964e-21 -161.71 0.43367565e-18 -164.91 0.64862148e-19  158.08
      12000.0000  0.17020910e-21 -150.52 0.33588746e-18 -153.75 0.48907648e-19  170.11
      12250.0000  0.13237420e-21 -139.82 0.26120690e-18 -143.08 0.37017837e-19 -178.43
      12500.0000  0.10340143e-21 -129.57 0.20403113e-18 -132.85 0.28136601e-19 -167.53
      12750.0000  0.81155124e-22 -119.73 0.16013797e-18 -123.03 0.21488267e-19 -157.17
      13000.0000  0.64020770e-22 -110.24 0.12633627e-18 -113.57 0.16500263e-19 -147.34
      13250.0000  0.50775723e-22 -101.05 0.10021013e-18 -104.40 0.12748266e-19 -137.98
      13500.0000  0.40493485e-22  -92.12 0.79929499e-19  -95.48 0.99169756e-20 -129.06
      13750.0000  0.32472089e-22  -83.37 0.64108303e-19  -86.76 0.77717564e-20 -120.49
      14000.0000  0.26179986e-22  -74.77 0.51697402e-19  -78.16 0.61379817e-20 -112.21
      14250.0000  0.21214924e-22  -66.25 0.41903179e-19  -69.66 0.48858205e-20 -104.14
      14500.0000  0.17272583e-22  -57.78 0.34125435e-19  -61.20 0.39189473e-20  -96.20
      14750.0000  0.14122590e-22  -49.32 0.27909967e-19  -52.74 0.31660661e-20  -88.31
      15000.0000  0.11590252e-22  -40.84 0.22912433e-19  -44.27 0.25745320e-20  -80.41
