   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
        750.0000  0.31439596e-13   48.56 0.34048278e-09   35.91 0.55442767e-10   26.24
       1000.0000  0.76523654e-14  108.35 0.14405084e-09   47.85 0.20979070e-10   39.57
       1250.0000  0.65421589e-14  177.99 0.68617781e-10   58.82 0.91053482e-11   54.18
       1500.0000  0.64854740e-14 -156.52 0.35142237e-10   68.40 0.43368997e-11   69.93
       1750.0000  0.56086380e-14 -142.15 0.18840193e-10   76.11 0.22211528e-11   86.60
       2000.0000  0.45592641e-14 -131.45 0.10400802e-10   81.33 0.12083532e-11  103.84
       2250.0000  0.36054308e-14 -122.62 0.58734932e-11   83.12 0.69109662e-12  121.31
       2500.0000  0.28166033e-14 -115.10 0.34257361e-11   80.34 0.41137360e-12  138.72
       2750.0000  0.21904386e-14 -108.67 0.21406267e-11   72.33 0.25247909e-12  155.92
       3000.0000  0.17032270e-14 -103.25 0.15090664e-11   60.92 0.15852226e-12  172.86
       3250.0000  0.13281463e-14  -98.79 0.12087290e-11   50.43 0.10120221e-12 -170.43
       3500.0000  0.10411750e-14  -95.27 0.10444922e-11   43.59 0.65402332e-13 -153.93
       3750.0000  0.82246189e-15  -92.66 0.92575652e-12   40.20 0.42650830e-13 -137.57
       4000.0000  0.65614361e-15  -90.89 0.82161861e-12   39.09 0.28004308e-13 -121.30
       4250.0000  0.52973263e-15  -89.87 0.72483990e-12   39.28 0.18484051e-13 -105.09
       4500.0000  0.43347827e-15  -89.46 0.63526865e-12   40.12 0.12250301e-13  -88.92
       4750.0000  0.35982295e-15  -89.51 0.55402641e-12   41.21 0.81452885e-14  -72.75
       5000.0000  0.30296870e-15  -89.86 0.48185317e-12   42.30 0.54300229e-14  -56.56
       5250.0000  0.25853086e-15  -90.34 0.41883579e-12   43.28 0.36276630e-14  -40.33
       5500.0000  0.22325112e-15  -90.86 0.36453266e-12   44.07 0.24279142e-14  -24.05
       5750.0000  0.19475144e-15  -91.33 0.31816933e-12   44.65 0.16275061e-14   -7.69
       6000.0000  0.17132271e-15  -91.70 0.27880853e-12   45.04 0.10925642e-14    8.76
       6250.0000  0.15174843e-15  -91.98 0.24547444e-12   45.27 0.73453598e-15   25.33
       6500.0000  0.13516442e-15  -92.16 0.21723402e-12   45.36 0.49464062e-15   42.05
       6750.0000  0.12095236e-15  -92.27 0.19324401e-12   45.36 0.33374837e-15   58.93
       7000.0000  0.10866285e-15  -92.31 0.17277256e-12   45.31 0.22575084e-15   76.00
       7250.0000  0.97961548e-16  -92.31 0.15520333e-12   45.23 0.15319609e-15   93.29
       7500.0000  0.88592813e-16  -92.29 0.14002859e-12   45.15 0.10440208e-15  110.80
       7750.0000  0.80355531e-16  -92.25 0.12683637e-12   45.07 0.71541072e-16  128.53
       8000.0000  0.73087326e-16  -92.22 0.11529539e-12   45.00 0.49364607e-16  146.47
       8250.0000  0.66654249e-16  -92.18 0.10514011e-12   44.94 0.34352766e-16  164.56
       8500.0000  0.60944009e-16  -92.15 0.96157381e-13   44.90 0.24145488e-16 -177.26
       8750.0000  0.55861414e-16  -92.12 0.88175065e-13   44.87 0.17161707e-16 -159.11
       9000.0000  0.51325197e-16  -92.10 0.81052989e-13   44.85 0.12343782e-16 -141.10
       9250.0000  0.47265682e-16  -92.09 0.74675796e-13   44.84 0.89855876e-17 -123.38
       9500.0000  0.43622998e-16  -92.08 0.68947515e-13   44.83 0.66165747e-17 -106.08
       9750.0000  0.40345626e-16  -92.08 0.63787449e-13   44.83 0.49234471e-17  -89.30
