   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
        750.0000  0.31437821e-13   48.56 0.34047976e-09   35.91 0.55442540e-10   26.24
       1000.0000  0.76508806e-14  108.36 0.14404804e-09   47.85 0.20978790e-10   39.57
       1250.0000  0.65423084e-14  178.00 0.68615358e-10   58.82 0.91050458e-11   54.18
       1500.0000  0.64860028e-14 -156.51 0.35140253e-10   68.40 0.43366048e-11   69.93
       1750.0000  0.56091785e-14 -142.15 0.18838639e-10   76.11 0.22208901e-11   86.60
       2000.0000  0.45597214e-14 -131.44 0.10399635e-10   81.32 0.12081370e-11  103.85
       2250.0000  0.36057821e-14 -122.61 0.58726581e-11   83.12 0.69093094e-12  121.32
       2500.0000  0.28168530e-14 -115.09 0.34251819e-11   80.33 0.41125404e-12  138.74
       2750.0000  0.21906021e-14 -108.66 0.21403068e-11   72.32 0.25239712e-12  155.94
       3000.0000  0.17033230e-14 -103.24 0.15089200e-11   60.91 0.15846843e-12  172.89
       3250.0000  0.13281932e-14  -98.78 0.12086785e-11   50.43 0.10116814e-12 -170.40
       3500.0000  0.10411889e-14  -95.26 0.10444762e-11   43.59 0.65381415e-13 -153.88
       3750.0000  0.82245571e-15  -92.65 0.92574402e-12   40.20 0.42638312e-13 -137.52
       4000.0000  0.65612713e-15  -90.88 0.82159952e-12   39.09 0.27996950e-13 -121.25
       4250.0000  0.52971263e-15  -89.87 0.72481341e-12   39.28 0.18479757e-13 -105.04
       4500.0000  0.43345889e-15  -89.46 0.63523725e-12   40.12 0.12247767e-13  -88.86
       4750.0000  0.35980628e-15  -89.51 0.55399326e-12   41.21 0.81437351e-14  -72.69
       5000.0000  0.30295536e-15  -89.85 0.48182100e-12   42.31 0.54289983e-14  -56.51
       5250.0000  0.25852060e-15  -90.34 0.41880653e-12   43.28 0.36269162e-14  -40.29
       5500.0000  0.22324326e-15  -90.86 0.36450743e-12   44.07 0.24273113e-14  -24.01
