   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
        750.0000  0.31438826e-13   48.56 0.34048125e-09   35.91 0.55443048e-10   26.24
       1000.0000  0.76521495e-14  108.36 0.14404905e-09   47.85 0.20979429e-10   39.57
       1250.0000  0.65430205e-14  177.99 0.68615652e-10   58.82 0.91057436e-11   54.18
       1500.0000  0.64866514e-14 -156.51 0.35139768e-10   68.40 0.43372883e-11   69.94
       1750.0000  0.56099550e-14 -142.15 0.18837449e-10   76.12 0.22215031e-11   86.60
       2000.0000  0.45606258e-14 -131.44 0.10397889e-10   81.33 0.12086506e-11  103.85
       2250.0000  0.36067559e-14 -122.61 0.58705574e-11   83.12 0.69134167e-12  121.32
       2500.0000  0.28178228e-14 -115.08 0.34229990e-11   80.33 0.41157531e-12  138.75
       2750.0000  0.21915002e-14 -108.65 0.21384164e-11   72.29 0.25264874e-12  155.96
       3000.0000  0.17040973e-14 -103.22 0.15076938e-11   60.85 0.15866925e-12  172.93
       3250.0000  0.13288108e-14  -98.75 0.12082161e-11   50.34 0.10133269e-12 -170.33
       3500.0000  0.10416366e-14  -95.23 0.10445967e-11   43.50 0.65519487e-13 -153.79
       3750.0000  0.82273807e-15  -92.61 0.92621001e-12   40.12 0.42755928e-13 -137.37
       4000.0000  0.65626289e-15  -90.84 0.82222802e-12   39.03 0.28097658e-13 -121.05
       4250.0000  0.52973034e-15  -89.82 0.72548327e-12   39.23 0.18565731e-13 -104.78
       4500.0000  0.43339198e-15  -89.41 0.63587332e-12   40.09 0.12320550e-13  -88.53
       4750.0000  0.35968808e-15  -89.47 0.55455253e-12   41.19 0.82046604e-14  -72.29
       5000.0000  0.30281499e-15  -89.82 0.48228299e-12   42.30 0.54793704e-14  -56.02
       5250.0000  0.25838035e-15  -90.32 0.41916650e-12   43.29 0.36680529e-14  -39.71
       5500.0000  0.22311778e-15  -90.84 0.36477130e-12   44.09 0.24605189e-14  -23.35
       5750.0000  0.19464215e-15  -91.32 0.31832874e-12   44.68 0.16535073e-14   -6.92
       6000.0000  0.17123897e-15  -91.71 0.27890425e-12   45.07 0.11130803e-14    9.61
       6250.0000  0.15168830e-15  -91.99 0.24552232e-12   45.29 0.75057657e-15   26.26
       6500.0000  0.13512409e-15  -92.17 0.21724857e-12   45.39 0.50708436e-15   43.04
