GR GRA1 49.691888 11.22172
GR GRA2 49.655208 11.359444
GR GRA3 49.762204 11.318695
GR GRA4 49.565403 11.435871
GR GRB1 49.391348 11.651953
GR GRB2 49.270925 11.669966
GR GRB3 49.343542 11.805983
GR GRB4 49.468937 11.560846
GR GRB5 49.112131 11.676733
GR GRC1 48.996168 11.52135
GR GRC2 48.867567 11.375543
GR GRC3 48.890174 11.585822
GR GRC4 49.086746 11.526272
